,,,Tag Code,,,Reader,Mux,RSSI,,Time
50051,TAG_READ,,c50000000000000000000916,,,1,4,-64,1.52047E+12,1520472148
50052,TAG_READ,,c50000000000000000000507,,,1,4,-68,1.52047E+12,1520472148
50053,TAG_READ,,c50000000000000000000883,,,1,4,-72,1.52047E+12,1520472148
50054,TAG_READ,,c50000000000000000000048,,,1,4,-67,1.52047E+12,1520472148
50055,TAG_READ,,c50000000000000000000292,,,1,4,-67,1.52047E+12,1520472148
50056,TAG_READ,,c50000000000000000000420,,,1,4,-67,1.52047E+12,1520472148
50057,TAG_READ,,c50000000000000000000235,,,1,4,-66,1.52047E+12,1520472148
50058,TAG_READ,,c50000000000000000000916,,,1,2,-64,1.52047E+12,1520472148
50059,TAG_READ,,c50000000000000000000334,,,1,2,-69,1.52047E+12,1520472148
50060,TAG_READ,,c50000000000000000000916,,,1,1,-66,1.52047E+12,1520472149
50061,TAG_READ,,aaaaaaaaaaaa09aaaaaaaaaaaaaaaaaa,,,1,1,-64,1.52047E+12,1520472149
50062,TAG_READ,,c50000000000000000000048,,,1,1,-66,1.52047E+12,1520472149
50063,TAG_READ,,c50000000000000000000235,,,1,1,-67,1.52047E+12,1520472149
50064,TAG_READ,,c50000000000000000000655,,,1,4,-71,1.52047E+12,1520472149
50065,TAG_READ,,c50000000000000000000909,,,1,4,-69,1.52047E+12,1520472149
50066,TAG_READ,,c50000000000000000000710,,,1,4,-69,1.52047E+12,1520472149
50067,TAG_READ,,c50000000000000000000235,,,1,4,-73,1.52047E+12,1520472149
50068,TAG_READ,,c50000000000000000000048,,,1,4,-64,1.52047E+12,1520472149
50069,TAG_READ,,c50000000000000000000334,,,1,2,-66,1.52047E+12,1520472149
50070,TAG_READ,,c50000000000000000000916,,,1,1,-68,1.52047E+12,1520472149
50071,TAG_READ,,c50000000000000000000235,,,1,1,-71,1.52047E+12,1520472149
50072,TAG_READ,,aaaaaaaaaaaa09aaaaaaaaaaaaaaaaaa,,,1,1,-64,1.52047E+12,1520472149
50073,TAG_READ,,c50000000000000000000048,,,1,1,-64,1.52047E+12,1520472149
50074,TAG_READ,,c50000000000000000000315,,,1,1,-67,1.52047E+12,1520472149
50075,TAG_READ,,c50000000000000000000883,,,1,1,-72,1.52047E+12,1520472149
50076,TAG_READ,,c50000000000000000000710,,,1,1,-72,1.52047E+12,1520472149
50077,TAG_READ,,c50000000000000000000623,,,1,1,-71,1.52047E+12,1520472149
50078,TAG_READ,,c50000000000000000000909,,,1,4,-70,1.52047E+12,1520472149
50079,TAG_READ,,aaaaaaaaaaaa09aaaaaaaaaaaaaaaaaa,,,1,1,-64,1.52047E+12,1520472149
50080,TAG_READ,,c50000000000000000000916,,,1,1,-67,1.52047E+12,1520472149
50081,TAG_READ,,c50000000000000000000235,,,1,1,-67,1.52047E+12,1520472149
50082,TAG_READ,,c50000000000000000000048,,,1,1,-71,1.52047E+12,1520472149
50083,TAG_READ,,c50000000000000000000048,,,1,4,-67,1.52047E+12,1520472149
50084,TAG_READ,,c50000000000000000000420,,,1,4,-68,1.52047E+12,1520472149
50085,TAG_READ,,c50000000000000000000235,,,1,4,-65,1.52047E+12,1520472149
50086,TAG_READ,,c50000000000000000000323,,,1,4,-70,1.52047E+12,1520472149
50087,TAG_READ,,c50000000000000000000883,,,1,4,-72,1.52047E+12,1520472149
